duration,pkts_rate,bytes_rate,size_mean,size_std,size_q1,size_q2,size_q3,size_min,size_max,n_pkts,n_bytes
12.026800870895386,0.9146239401551727,409.3357870349014,447.54545454545456,570.4488445930281,66.0,97.0,674.0,66.0,1514.0,11.0,4923.0
0.13988494873046875,50.04112353422416,7613.399509135533,152.14285714285714,177.66937880024602,66.0,66.0,109.0,66.0,583.0,7.0,1065.0
0.17390799522399902,51.75150221476427,6825.448125436133,131.88888888888889,160.71261061247353,66.0,66.0,78.0,66.0,583.0,9.0,1187.0
0.12981510162353516,53.92284805430462,46211.88078253906,857.0,593.9612781991768,298.5,938.0,1466.0,66.0,1466.0,7.0,5999.0
0.13563299179077148,66.35553696171114,50865.20549987168,766.5555555555555,662.8083535836334,74.0,505.0,1494.0,66.0,1494.0,9.0,6899.0
0.1529991626739502,58.82385133819003,45091.750042463675,766.5555555555555,662.8083535836334,74.0,505.0,1494.0,66.0,1494.0,9.0,6899.0
0.05993986129760742,133.46710897910154,105472.38287073499,790.25,557.8854609146935,118.25,1088.0,1292.0,67.0,1292.0,8.0,6322.0
0.1465771198272705,61.40112461348528,47067.3731898261,766.5555555555555,662.8083535836334,74.0,505.0,1494.0,66.0,1494.0,9.0,6899.0
0.06323695182800293,94.88123362301356,17837.671921126548,188.0,168.34587412031615,66.0,72.0,338.25,66.0,427.0,6.0,1128.0
0.05009818077087402,79.84321862492683,33873.485501625204,424.25,354.26146770429324,72.0,426.0,778.25,66.0,779.0,4.0,1697.0
14.998178005218506,0.8000971848597002,223.16043981045138,278.9166666666667,358.739101654051,66.0,66.0,289.75,66.0,1019.0,12.0,3347.0
14.980463027954102,0.734289719848685,420.0137197534478,572.0,555.5779955063997,66.0,340.0,904.0,66.0,1514.0,11.0,6292.0
0.08846211433410645,124.34701660481299,16832.06433859696,135.36363636363637,149.65674223324442,63.0,66.0,135.0,60.0,583.0,11.0,1489.0
0.06907796859741211,173.7167470852575,72555.69469927589,417.6666666666667,554.918662708529,72.0,87.5,498.75,66.0,1514.0,12.0,5012.0
